,date,author,text,followers,status,favourites,retweets,replies,quotes,media,word_count,char_count,stop_words,#tag,@,numaric,upercase,URLs,emojis_count
2535,2022-12-14 20:00:00+00:00,fullflexaudio,nd mix genre track on uus come from the hamburger creator summer memory feature ruru be a look back on the past with a funky s feel in between ,2424,6415,7103,5,2,0,1,32,201,12,0,1,0,1,1,1
2536,2022-12-14 17:09:21+00:00,sally_cantirino,hannibal it have many names- american goulash johnny marzetti beefaroniand now present to we in a neat package as a helper in a time of need like a trickster god infiltrate everyday life tell I will -- will you put human meat in the hamburger helper again huh ,4040,18567,224454,12,1,0,0,48,297,17,0,0,0,0,1,0
2537,2022-12-13 14:08:02+00:00,damian_from,as I say the labour lead be largely souffl ,25071,90108,34560,11,2,1,0,10,70,2,0,0,0,1,1,0
2538,2022-12-13 11:05:02+00:00,ArtSchoolLpool,we know your mouth be water and you be die to know what this be our twice - baked soufflof natural smoke haddock and mrs kirkham mature lancashire cheese be a must - have this festive seasonfor booking click here ,10340,27435,32381,12,2,0,1,40,276,12,0,0,0,0,2,1
2539,2022-12-13 10:16:00+00:00,ARanganathan72,souffl first print sign and wait for youplease do order thank you link for a personally sign copy ,819692,3158,263280,731,289,29,1,21,160,5,0,0,0,0,2,0
2540,2022-07-02 14:57:22+00:00,Rob_Kimbell,lamb casserole tonight methink and to eat again tomorrow no doubt use british lamb british carrots british mushrooms british garlic british onion british broad bean and other wholesome ingredient even though my mum never teach I how to cook I learn how to later ,83936,397781,7910,28,15,3,0,44,280,14,0,0,0,1,0,0
2541,2022-03-03 20:34:34+00:00,JWButchers,how have how be how do this for an modern take on an irish classic - slow cooked sugar pit bacon shank in a roasted garlic cream with savoy cabbage top with creamy wholegrain mustard mash oven - ready this dish be a wholesome way of feed the family and tray be compostable ,4832,4675,6633,4,2,0,1,48,292,17,0,0,0,0,1,0
2542,2022-02-28 14:56:18+00:00,Diethood,tomato parmesan stuff eggplant be fresh nutritious and delicious make with tender eggplant crush tomato fresh garlic and plenty of herb this wholesome vegetarian dinner option be full - flavor and utterly satisfy recipe recipeoftheday ,10520,48751,33673,43,5,7,1,35,303,8,2,0,0,0,2,1
2543,2022-12-13 14:31:51+00:00,anhaduannu97,a cuneiform tablet date back to the babylonian era of king marduk - apla - idina who rule in babylon the text include a list of plant that include onion garlic leek lettuce cucumber and turnip as well as herb such as mint watercress thyme and coriander ,2597,524,4431,10,1,1,1,44,295,16,0,0,0,1,1,0
2544,2022-12-08 04:24:13+00:00,ImranAjmain,my mak tell I to put fresh herb in water like this so that it will last long in the fridge she be right these coriander be more than week old kalau tak - hari dah layu dah why do not I know this early ,419321,149977,183,4090,52,114,1,46,244,17,0,0,1,1,1,0
2545,2022-12-05 13:37:21+00:00,narottamsahoo,the entire world know that coriander leave be one of the old herb that can brighten up our dish amp make it look appealing and temptingit have it be leave have multiple healthbenefit - as a rich source of fiber manganese iron magnesium vitamink vitaminc and protein ,4762,31928,52128,29,2,0,1,47,307,17,11,0,0,0,1,0
2546,2022-12-10 06:20:20+00:00,darthdevi,dill coriander and greek yogurt dress roast sweet potato beets brinjal tomato onion and garlic fresh cucumber and soft boil egg all drizzle over with chilli oil so good to be back ,11006,115950,122021,4,12,0,2,33,227,8,0,0,0,0,1,0
2547,2022-11-23 23:57:27+00:00,CALI4AZ,dinnerorganic stuff roast chicken amp red potato white basmati rice cucumber and tomato salad with balsamic vinegar season to protection food ,43982,124942,122786,3,4,0,2,23,187,3,1,0,0,0,1,0
2548,2022-11-21 21:19:04+00:00,_veganayrto,roast jerusalem artichoke and parsnip soup with a kale and cucumber salad with tahini vegan ,9752,64189,48342,12,7,0,1,17,120,5,1,0,0,0,1,1
2549,2022-12-14 12:58:30+00:00,D_chefcurry,if you have ulcer do not take milk and if you must take plant base milk like almond milkalso avoid eat raw tomato lime overly process food and sodado it for your health ,1252,6989,24278,10,3,0,0,35,189,13,0,0,0,0,0,0
2550,2022-12-10 13:55:59+00:00,JohnConstas,give your immune system the support it need this winterimmunity shot be a great place to startraw turmericapple cider vinegarbunch of gingerjuice of citrus fruit orangesgrapefruitlimelemonblack amp cayenne pepperblack seed oilcombine this with vitamin dk ,97723,22732,31194,248,43,11,1,44,303,11,0,0,0,1,1,0
2551,2022-11-24 04:56:51+00:00,leonicka,my mom call this santi cri which basically mean smell raw applie to poultry and gamey meat like lamb and goat and that have that be why you clean all meat with salt and lime vinegar or sour orange ,5552,67018,29132,7,2,3,0,38,229,11,0,0,0,0,1,1
2552,2022-08-11 18:33:21+00:00,drunkenbutcher,an massive improvement on the high street marinate chicken in garlicky spicy crunchy tortilla coating lettuce amp mayo because that have that be the law and mix of my bourbon amp coke and hot sauce and their saltnpeppa seasoning on the fry ,8779,75720,62327,5,6,2,1,41,283,12,1,1,0,0,1,0
2553,2022-06-04 00:30:04+00:00,WilliamsSonoma,the ultimate sheet - pan dinnergarlicky shrimp w asparagus fry and lemon aioli ,104867,22477,7485,8,2,1,1,14,131,1,0,0,0,0,2,0
2554,2022-04-25 15:49:23+00:00,RangoonSisters,salty spicy garlicky ybalachaung fry come to ,1796,4835,3217,6,2,0,1,10,90,1,0,1,0,0,1,1
2555,2022-11-20 03:34:02+00:00,theliverdr,pleasedont treat fatty liver the moment you see it on ultrasound scan do not think grade be severe fatty liver disease and grade be mildultrasound fatty liver be all same from clinical point of viewdont do multiple ultrasound to see if grade have reduce it have it be wasteful ,78552,33306,45559,226,35,7,0,50,280,18,0,0,2,0,0,0
2556,2022-09-14 19:37:14+00:00,wildtypefoods,it taste like clean ocean be probably our favorite tasting note so far wildtype salmon be miss that extra fishy flavor that have that be a turnoff for many people it have a mild fatty flavor that just make you want to eat another piece ,10647,1376,2113,5,2,1,1,44,261,15,0,0,0,0,1,0
2557,2022-08-22 09:00:02+00:00,WebMD,lot of those who have fatty liver disease may not know they have it -- or even what it be most time this liver disease be mild but it can lead to more serious health problem what to know ,3121146,76279,4829,27,2,1,1,41,242,22,0,0,0,0,2,0
2558,2022-11-23 20:22:36+00:00,OhMyMithrandir,if you be in tx and try to find easy to get tamales - mi tienda hot and ready to eat from heb and freeze from the texas tamale company also at heb be great for just under a dozen ,9641,149232,222824,6,1,0,0,40,186,18,0,0,0,4,0,0
2559,2022-11-26 15:00:01+00:00,sudhirpv,I crack a coconut open this morning for make chutney and find this spongy childhood memory inside ,1671,8376,11869,4,5,1,1,18,127,5,0,0,0,1,1,0
2560,2022-09-03 12:12:57+00:00,faineg,pre - modern european food for the well - off anyway feature a lot of saffron cinnamon nutmeg cumin fresh herb - definitely not blandsuch as this lamb cury from s englandmore recipe here ,13580,169922,587214,4,8,1,1,34,255,7,0,0,0,0,2,0
2561,2022-06-09 07:14:01+00:00,tudorfoodrecipe,make some tudor inspire strawberry jam for our builder - strawberry red wine sugar cinnamon and ginger honestly any modern strawberry jam taste bland and uninspire after this one ,3483,8353,21800,7,10,1,1,31,218,8,0,0,0,0,1,2
2562,2022-11-20 18:44:13+00:00,TronCarterNLU,bring a friend to buccee last night on the way back from palm beach - he wander around for minute scoop candy jerky taco be amazed by the bathroom etcthen he get overwhelmed put everything back and end up with a bottle of water and a scone freak out ,88112,28083,32450,3,21,5,0,51,278,24,0,0,1,0,0,0
2563,2022-11-19 17:13:58+00:00,daily_dolce,pancake and ice cream ,288919,2366,16,5416,39,259,2,5,46,1,0,0,0,0,1,0
2564,2022-11-01 12:45:07+00:00,MuranoLondon,a dessert we often come back to mandarin souffl flavour with orange and grand marnier finish with pancake ice cream we enjoy this dessert pair with fair kumquat triple sec a cognac from france the harmonious balance of citrus fruit shine here ,13949,2178,1036,5,2,0,3,44,299,11,0,1,0,2,1,0
2565,2022-10-31 03:27:17+00:00,RocketFreddie,you be vegan what do you eati eat smoothie potato enchiladas pizza nuggets tater tot stir fry cereal burritos apple broccoli soup hummus pancake oatmeal peanut butter cups ice cream rice deli sandwich dahl burger spaghetti this weekyou ,542,1115,1089,11,14,0,0,39,279,3,0,0,0,1,0,0
2566,2022-09-18 16:26:38+00:00,capetownbrown,this be totally random but do anybody know any famous people who love pickle and would be willing to make a video of themselves prepare a pickle recipe for our pickle club cooking series cook with the atms pickle clubthe kid would be so excited ,12885,83410,89384,4,4,2,0,46,260,21,0,0,0,1,0,0
2567,2022-07-04 15:08:50+00:00,CoachVerdiUMass,just finish prepare lbs rib lbs burger lbs hot dog lbs chicken lbs mac salad lbs potato salad lbs baked bean lbs cole slaw tub pickle lbs cesar salad meat amp cheese platter water melon tray of cookie and brownie all my team ,3768,1766,3957,4,9,8,1,50,305,2,0,0,4,0,1,3
2568,2022-05-21 15:51:10+00:00,AmitLeliSlayer,prepare mango pickle the chef tweet this weekendchef ,11317,51670,210534,9,38,1,1,9,83,2,1,0,0,0,1,0
2569,2022-12-07 22:49:32+00:00,NickAdamsinUSA,hooter wing and curly fry be delicious the domestic beer be ice cold the view be spectacularit have it be the ultimate restaurant for alpha bond only a beta male would fail to understand this ,466461,27727,49569,72,301,74,0,34,225,10,0,0,0,1,1,0
2570,2022-12-02 23:49:49+00:00,DannyBoy1968,nothing beat weber superior root beer drive - in tulsa okla good of the good hamburger french fry root beer and more ,18317,15688,16682,5,6,0,1,21,151,3,0,0,0,0,1,0
2571,2022-12-02 16:17:35+00:00,Block16Omaha,two special giant philly shave steak special ju beer wiz provolone grill onion spicy available holiday fry sweet potato fry griddle curd bacon duck fat mayo cranberry scallion and crush peanut brittle ,11412,5860,8908,3,9,5,1,35,261,1,0,0,0,4,1,0
2572,2022-11-18 00:11:19+00:00,Beer_Gurouche,get ready for the game with trois pistole belgian style dark ale tasty little er note of cherry spice toast malt and wickedly smooth aroma be quite fruitspice forward as well dark brown color might be my favorite from these folk craftbeer ,605,27699,27935,3,8,1,1,45,295,13,1,1,0,0,1,1
2573,2022-11-09 18:05:06+00:00,JenPallante,last month a maga throw a full beer can at a comedian and she immediately shotgun it and toast he if a girl in new jersey can do this you have you would think a texan would not be such a bitch about it ,7412,120093,61285,10,4,0,0,41,221,20,0,0,0,0,1,0
2574,2022-11-07 06:09:44+00:00,SiriusBShaman,I drink a beer once with god himself he come from the mountain and speak no english very old unkempt with long white hair and beard long nail like a wild man nobody come near he I buy he a beer and we toast with his hand he tell I to slow down ,123068,25901,19706,8,27,2,0,53,263,18,0,0,0,2,0,0
2575,2022-01-29 09:04:57+00:00,v65ify,so it be a howl gale of wind this end and gorgeous george our pussycat have the vet we be enjoy organic poach eggscrispy bacon and fried bread before we set off exquisite indiemusic playlist lemonade will be air on at am ,8356,60671,187417,5,5,1,1,46,301,18,2,2,0,0,1,1
2576,2022-12-01 18:14:19+00:00,Hunger_Service,filipino comfort foodturon plantain roll in sugar and wrap in spring roll wrapper and friedsinigang tamarind stew pork spinach tomato string beanstbh I need to make more simple dish like this they be good for my soul ,3158,13741,41000,5,9,2,2,41,263,9,0,0,0,2,1,1
2577,2022-09-05 17:50:28+00:00,EngMastiffMom8,a cope mechanism be cook today therapy include spanakopita I use black truffle salt amp it have it be really crispy tender amp delicious if I do say so myself homecooke bake foodie homecook foodiebeauty ,2092,35558,123354,4,8,0,2,33,245,7,7,0,0,3,1,0
2578,2022-04-03 18:13:50+00:00,BoutYeBBQ,grill medium rare butter tender sirloin steak but the sauce be pretty terrific butterflour cream milk lot of fresh black pepper parsley scallion truffle salt blue stilton cheese and bunnahabhain islay yr old scotch whisky ,645,989,2894,8,1,0,4,37,270,5,0,0,1,0,1,0
2579,2022-02-09 21:23:16+00:00,TrophyHusbandD,dinnerribeyegrille tiger prawnstruffle mac and cheese tender stem broccolimash potato ,16011,64389,140385,8,6,3,4,15,121,1,0,0,0,0,1,0
2580,2022-12-12 06:07:00+00:00,g_diets_,here be my eat patterni eat salt and protein liberally everydaysome day I do not take carb at all other day I take yam rice bean fufu or garri with plenty soupstewzero bread wheat pasta soda fruit sugar and seed oilsexcellent healthunfatyourself ,74378,68169,33707,143,29,3,0,46,280,9,1,0,0,3,0,0
2581,2022-12-07 22:08:55+00:00,MariaSciencia,I be thrilled to share that I will start my next career step with as agronomist at the soybean seed plant in danver mn we will switch gear from nebraska wheat to minnesota bean on this profile stay tune ,390,196,970,5,28,2,1,41,248,16,0,1,0,3,1,0
2582,2022-12-05 18:39:21+00:00,arableventures,direct drill home save bean into strip wheat glyphosate just before emergence no pre - em shut the gate until next year ,1619,1374,3304,7,9,0,2,21,152,7,0,0,0,0,1,0
2583,2022-10-23 06:01:10+00:00,HeliPandya_SR,randomquestion if you have pizza dabeli dosa khandvi khaman chocolate cheese jam sandwich amp pistachio chocolate gelato what will you have first answer I honestly happy diwali to everyone in advance ,3261,453478,432382,8,8,0,0,38,225,11,1,0,0,0,0,6
2584,2022-07-10 00:18:50+00:00,jwalkermobile,chocolate chip cookie sandwich vanilla gelato cookie dough spindle ,76108,45073,166179,15,11,0,1,10,92,0,0,0,0,0,1,0
2585,2022-04-28 19:02:58+00:00,vargvargas,this be matthew he own and run newton hot and cold on the block of dumaine you all should hit it up if you be in the quarter and want an afternoon coffee gelato or danish there be an ice cream cone beacon out front they have an oddly popular egg salad sandwich ,3391,64816,31208,6,3,0,1,54,296,22,0,0,1,0,1,0
2586,2022-08-02 18:49:21+00:00,bbqhound,bbq chermoula tomato and cod tagine with buttered couscous and grill prawn ,2665,4767,14868,5,3,0,4,14,109,3,0,0,0,1,1,0
2587,2022-07-20 04:11:36+00:00,tssorcinelli,fancy a gourmet burger butter cod fillet emmental cheese fresh tomato cucumber mayo and caviar serve with beet sweet potato and kale salad absolutely delicious wednesdaymotivation goodfood recipe homecooke caviarweek ,2397,19593,84087,3,7,2,1,33,269,4,7,0,0,0,1,2
2588,2022-07-12 07:47:51+00:00,cookingphotos,miso butter cod loin with veg and a dashi broth homecooke dinner japanese food foodie foodphotography ,830,2059,1819,64,19,3,1,18,137,3,6,0,0,0,1,1
2589,2022-12-02 19:49:22+00:00,BayBeerReviews,aroma kick off with a firm farmyardy wildness before introduce a waft of rhubarbism taste provide a dollop of rhubarb crumble with a funky overlay and an infusion of fruity tartness suitably dry in the finish harmoniously refined enjoyability from ,5554,11634,35742,3,1,0,2,42,295,16,0,1,0,0,1,0
2590,2022-10-18 07:51:43+00:00,artkuzi,gm with new dropedible fantasy collectionre wine etha refine and subtle wine with an aroma of grape fragrant and delicate once you take one sip you will not be able to stop nftcollection nftart nftdrop katokrew ,2134,20659,32188,129,95,19,1,41,283,12,4,0,0,5,2,3
2591,2022-06-14 21:56:40+00:00,NUGGIESNFTs,bubba kush isa rich indica - dominant strain famous for its unique calming effect its refined aroma have just a hint of coffee and cocoa while its taste be earthy and nutty with a subtle sweetnessnuglife ,9685,2830,9095,8,4,1,1,37,233,15,1,0,0,0,1,0
